filename,n
Connor-Faraji2016_Chapter_InelasticResponseOfStructures.pdf,2
Lee2018_Chapter_DirectProductsAndTheClassifica.pdf,2
Lee2018_Chapter_IdealsFactorRingsAndHomomorphi.pdf,2
Lane-Pritzker2018_Chapter_PlanningThePoliticalInterventi_2.pdf,2
Lawless-Heymann2010_Chapter_TextureEvaluation.pdf,2
Kubat2017_Chapter_SimilaritiesNearest-NeighborCl.pdf,2
Kuckartz-Rädiker2019_Chapter_ComparingCasesAndGroupsDiscove.pdf,2
2016_Book_EssentialsOfCerebellumAndCereb.pdf,2
Haines2016_Chapter_PivotalInsightsTheContribution.pdf,2
Hall-Klitgaard2018_Chapter_FossilFuelsPlanetaryBoundaries.pdf,2
Hall-Klitgaard2018_Chapter_IsEconomicsAScienceSocialOrBio.pdf,2
Wagner-Meyr2015_Chapter_FoodAndBeverages.pdf,2
Wakefield2013_Chapter_FrequentistInference.pdf,2
Watts-Hodgson2019_Chapter_ACriticalHistoryOfTheSocialWor.pdf,2
Williams-Carter1996_Chapter_HowToSeeElectrons.pdf,2
Williams-Carter2009_Chapter_PumpsAndHolders.pdf,2
Pizzato2019_Chapter_FromPrehistoricToAncientTheatr.pdf,2
Pizzato2019_Chapter_MedievalEuropeAndPremodernAfri.pdf,2
Pizzato2019_Chapter_PostmodernTheatreInEurope1950s.pdf,2
Platzer2018_Chapter_Cyber-PhysicalSystemsOverview.pdf,2
Guerrero2019_Chapter_AnalysisOfQuantitativeData.pdf,2
Guerrero2019_Chapter_PresentationOfQualitativeDataD.pdf,2
Frick2010_Chapter_AdaptiveBehaviorScales.pdf,2
Frick2010_Chapter_AssessmentOfAttentionDeficitHy.pdf,2
Kabongo-Okpara2013_Chapter_EnvironmentalPerformanceTheImp.pdf,2
Kahlert-Scholz2013_Chapter_Introduction.pdf,2
Kahlert-Scholz2013_Chapter_TitrationErrors.pdf,2
Cleophas-Zwinderman2016_Chapter_LinearRegressionWithCategorica.pdf,2
Lambers2008_Chapter_SymbioticAssociations.pdf,2
Stockemer2019_Chapter_AShortIntroductionToSurveyRese.pdf,2
Stockemer2019_Chapter_BivariateRelationshipsFeaturin.pdf,2
Stockemer2019_Chapter_ConstructingASurvey.pdf,2
Stockemer2019_Chapter_TheNutsAndBoltsOfEmpiricalSoci.pdf,2
Sumathi2015_Chapter_SoftComputingTechniquesInSolar.pdf,2
Mongin2018_Chapter_JudgmentAggregation.pdf,2
Mooi2018_Chapter_PrincipalComponentAndFactorAna.pdf,2
2019_Bookmatter_AnAnthologyOfLondonInLiteratur.pdf,2
PeggyHsieh-Rao2017_Chapter_GliadinDetectionByImmunoassay.pdf,2
Weyand-Goronzy2008_Chapter_Vasculitides.pdf,2
White-Chang2008_Chapter_PublicHealthAndArthritisAGrowi.pdf,2
White-Gendron2016_Chapter_LGBTEldersInNursingHomesLong-T.pdf,2
White2013_Chapter_TheCurrentStatusOfTheorizingAb.pdf,2
Demtröder2017_Chapter_DynamicsOfRigidBodies.pdf,2
Morschett2010_Chapter_TheRoleOfCountryCultureForInte.pdf,2
Morschett2015_Chapter_EmergingCountryMultinationals.pdf,2
Morschett2015_Chapter_ImportantInternationalManageme.pdf,2
Morschett2015_Chapter_InternationalControl.pdf,2
2009_Bookmatter_ABeginnerSGuideToR_2.pdf,2
2009_Bookmatter_ChildNeuropsychology_3.pdf,2
2009_Bookmatter_GeomorphologyOfDesertEnvironme_4.pdf,2
Hall2013_Chapter_SystemsAndSubsystemsMultiplePa.pdf,2
Parikh2016_Chapter_SentencesBeliefAndLogicalOmnis.pdf,2
Patterson2013_Chapter_FamilyLivesOfLesbianAndGayAdul.pdf,2
Landi-Zampini2018_Chapter_EndomorphismsAndDiagonalizatio.pdf,2
Landi-Zampini2018_Chapter_EuclideanVectorSpaces.pdf,2
Lin2018_Chapter_BuildingAForensicsWorkstation.pdf,2
Lin2018_Chapter_ExaminingFATFileSystem.pdf,2
Lin2018_Chapter_TimelineAnalysis.pdf,2
McCain2016_Chapter_LookingBackAndLookingForward.pdf,2
2016_Book_PsychologyOfPerception.pdf,2
2000_Bookmatter_QuantumMechanics_2.pdf,2
2001_Bookmatter_FundamentalsOfPowerElectronics.pdf,2
2001_Bookmatter_FundamentalsOfPowerElectronics_7.pdf,2
Laaksonen2017_Chapter_Introduction.pdf,2
Härdle-Simar2015_Chapter_VariableSelection.pdf,2
Tateosian2015_Chapter_BeginningPython.pdf,2
Tateosian2015_Chapter_ReadingAndWritingWithCursors.pdf,2
Tateosian2015_Chapter_RepetitionLoopingForGeoprocess.pdf,2
Hunt2019_Chapter_MonkeyPatchingAndAttributeLook.pdf,2
Grozin2014_Chapter_Multi-ΖFunctions.pdf,2
Scholz-Kandziora2019_Chapter_EpidemiologyClassification.pdf,2
Schulte-Tyndall2017_Chapter_UnderstandingLand-UseFeedbacks.pdf,2
Schumacker-Tomek2013_Chapter_CentralTendencyAndDispersion.pdf,2
Schumacker-Tomek2013_Chapter_FrequencyDistributions.pdf,2
2011_Book_PrinciplesOfTerrestrialEcosyst.pdf,2
2003_Bookmatter_IntegratedNeuroscience_2.pdf,2
Kok2018_Chapter_ThreeSimpleExperiments.pdf,2
2014_Book_TheGastrointestinalSystem.pdf,2
2014_Book_ThePythonWorkbook.pdf,2
2015_Bookmatter_StrategicInternationalManageme.pdf,2
Heumann2016_Chapter_Combinatorics.pdf,2
Brunstein-Heckhausen2018_Chapter_AchievementMotivation.pdf,2
Burger-Burge2016_Chapter_ColorImages.pdf,2
Burger-Burge2016_Chapter_ColorQuantization.pdf,2
Burger-Burge2016_Chapter_DigitalImages.pdf,2
Vaclavik-Christian2014_Chapter_PectinsAndGums.pdf,2
ValcárcelCases2018_Chapter_PrinciplesOfAnalyticalChemistr.pdf,2
Lax-Terrell2014_Chapter_ApplicationsOfTheDerivative.pdf,2
Lax-Terrell2014_Chapter_DifferentialEquations.pdf,2
Lax-Terrell2014_Chapter_Integration.pdf,2
Armstrong2014_Chapter_CommonEarlyChildhoodBehaviorPr.pdf,2
2017_Bookmatter_StrategicRetailManagement_2.pdf,2
2017_Bookmatter_SustainableSupplyChains.pdf,2
2017_Bookmatter_SustainableSupplyChains_6.pdf,2
2017_Bookmatter_SystemDynamics_2.pdf,2
Beckerman2017_Chapter_Well-BeingAndHappiness.pdf,2
Beckmann-Kossak2018_Chapter_MotivationAndVolitionInSports.pdf,2
2019_Bookmatter_JavaInTwoSemesters_2.pdf,2
2019_Bookmatter_LiteratureAndMedicine_9.pdf,2
Gilgun2013_Chapter_QualitativeFamilyResearchEndur.pdf,2
Waller-Yitayew2016_Chapter_SurfaceIrrigation.pdf,2
Waller-Yitayew2016_Chapter_TurfSprinklerIrrigationSystems.pdf,2
Stadtler2015_Chapter_ConclusionsAndOutlook.pdf,2
Miettinen2011_Chapter_TermsAndConceptsOfMethodsOfStu.pdf,2
Miettinen2011_Chapter_TermsAndConceptsOfScience.pdf,2
Mihelj2019_Chapter_CollaborativeRobots.pdf,2
Mihelj2019_Chapter_MobileRobots.pdf,2
Klenke2014_Chapter_ProbabilityMeasuresOnProductSp.pdf,2
Klenke2014_Chapter_StochasticDifferentialEquation.pdf,2
Klenke2014_Chapter_TheIntegral.pdf,2
Rudan2015_Chapter_MOSDevices.pdf,2
Rudan2015_Chapter_PeriodicStructures.pdf,2
Rudan2015_Chapter_Time-IndependentSchrödingerEqu.pdf,2
Rudin2014_Chapter_HealthInformationTechnologyPol.pdf,2
Ruigrok2016_Chapter_SpinocerebellarAndCerebellospi.pdf,2
2016_Bookmatter_PhilosophyOfScienceForScientis.pdf,2
Lovász2003_Chapter_MatchingsInGraphs.pdf,2
Koltzenburg2017_Chapter_PolymersAsMaterials.pdf,2
Kossak2018_Chapter_GeometryOfDefinableSets.pdf,2
Nielsen2017_Chapter_USGovernmentRegulationsAndInte.pdf,2
Nikolopoulos-Thomakos2019_Chapter_ForecastingAnalytics.pdf,2
NMakarov2016_Chapter_CircuitLawsAndNetworkingTheore.pdf,2
Hoskins-Wilkinson2017_Chapter_Hypertension.pdf,2
Hoskins2017_Chapter_IntroductionToSolidAndFluidMec.pdf,2
Hoskins2017_Chapter_TheMicrocirculation.pdf,2
Bambi2018_Chapter_CosmologicalModels.pdf,2
Bambi2018_Chapter_Electromagnetism.pdf,2
Noam2019_Chapter_MarketingOfMediaAndInformation.pdf,2
Hecht2000_Chapter_TheMotionOfWavePacketsFourierA.pdf,2
Liao2015_Chapter_LessInvasiveCardiacSurgery.pdf,2
Elder2003_Chapter_TheEmergenceAndDevelopmentOfLi.pdf,2
Erickson-Greenes2014_Chapter_ImagingSystemsInRadiology.pdf,2
Shankar1994_Chapter_MathematicalIntroduction.pdf,2
2015_Book_IntermediatePhysicsForMedicine.pdf,2
Pratt2018_Chapter_MedicalFamilyTherapyInPediatri.pdf,2
Prekop-Wingate2016_Chapter_CerebellarNucleusDevelopment.pdf,2
Prezerakos-Casey2019_Chapter_DiagnosticsAndTreatmentOfC1C2-.pdf,2
Saura-Fuente2017_Chapter_ConnectivityAsTheAmountOfReach.pdf,2
Savu2017_Chapter_PowerConversionAndEnergyManage.pdf,2
Scheff2001_Chapter_TheEmotionalRelationalWorldSha.pdf,2
2017_Bookmatter_CommunicationAndBioethicsAtThe_3.pdf,2
2017_Bookmatter_CommunicationAndBioethicsAtThe_4.pdf,2
2017_Bookmatter_ComputationalPhysics_4.pdf,2
Punekar2018_Chapter_OnEnzymeNomenclatureAndClassif.pdf,2
Punekar2018_Chapter_PhosphorylGroupChemistryAndImp.pdf,2
Punekar2018_Chapter_PHStudiesWithEnzymes.pdf,2
Punekar2018_Chapter_RegulationOfEnzymeActivity.pdf,2
Turban2015_Chapter_SocialCommerceFoundationsSocia.pdf,2
DeWaele2017_Chapter_TheEUTheMemberStatesAndInterna.pdf,2
Dick2016_Chapter_CouplingToElectromagneticField.pdf,2
Dick2016_Chapter_DimensionalEffectsInLow-dimens.pdf,2
Dick2016_Chapter_FormalDevelopments.pdf,2
Dick2016_Chapter_NotionsFromLinearAlgebraAndBra.pdf,2
Bonamente2017_Chapter_Multi-VariableRegression.pdf,2
Bonifas2016_Chapter_ThePrevalenceOfElderBullyingAn.pdf,2
Perry-Jenkins-MacDermidWadsworth2013_Chapter_WorkAndFamilyThroughTimeAndSpa.pdf,2
Peters2015_Chapter_ExtensiveFormGames.pdf,2
2018_Bookmatter_IntroductionToFormalPhilosophy_4.pdf,2
2018_Bookmatter_IntroductionToFormalPhilosophy_6.pdf,2
2018_Bookmatter_IntroductionToFormalPhilosophy_7.pdf,2
2019_Bookmatter_Evidence-BasedPracticeInClinic_2.pdf,2
2019_Bookmatter_GlobalSupplyChainAndOperations.pdf,2
Hira2016_Chapter_FinancialSustainabilityAndPers.pdf,2
2017_Bookmatter_BasicsOfLaserPhysics_8.pdf,2
Kelley-Kimberly2008_Chapter_GeneticsAndDisease.pdf,2
Kemmis2014_Chapter_DoingCriticalParticipatoryActi.pdf,2
Kemmis2014_Chapter_IntroducingCriticalParticipato.pdf,2
Schwichtenberg2018_Chapter_QuantumMechanics.pdf,2
Segal2006_Chapter_GenderAndTheMilitary.pdf,2
Skiena2017_Chapter_BigDataAchievingScale.pdf,2
Skiena2017_Chapter_DistanceAndNetworkMethods.pdf,2
Skiena2017_Chapter_ScoresAndRankings.pdf,2
Tan2014_Chapter_AirDispersion.pdf,2
Tan2014_Chapter_PrinciplesForGasSeparation.pdf,2
Dorman2014_Chapter_EconomicsYesterdayAndToday.pdf,2
Dorman2014_Chapter_Government.pdf,2
Dorman2014_Chapter_Inequality.pdf,2
Cleophas-Zwinderman2011_Chapter_Z-TestForCross-Tabs.pdf,2
Cleophas-Zwinderman2015_Chapter_AutoregressiveModelsForLongitu.pdf,2
Cleophas-Zwinderman2015_Chapter_CanonicalRegressionForOverallS.pdf,2
Keviczky2019_Chapter_StabilityOfLinearControlSystem_2.pdf,2
Keviczky2019_Chapter_StateFeedbackInSampledDataSyst.pdf,2
Khakee2018_Chapter_HumanitarianActionInInternatio.pdf,2
Kilger-Wagner2015_Chapter_DemandPlanning.pdf,2
Carlson-Overmyer2018_Chapter_SmartPhonesAndPhotovoicePhotov.pdf,2
2009_Chapter_LoadSpectra.pdf,2
Karttunen2017_Chapter_Introduction.pdf,2
Karttunen2017_Chapter_StarClustersAndAssociations.pdf,2
Scherer2013_Chapter_Waves.pdf,2
Adkins-Davidson2012_Chapter_SecondOrderConstantCoefficient.pdf,2
2007_Chapter_GlassAndGlass-Ceramics.pdf,2
2007_Chapter_Introduction.pdf,2
Corelli2018_Chapter_FinancialPlanning.pdf,2
Reskin-Padavic2006_Chapter_SexRaceAndEthnicInequalityInUn.pdf,2
Reuhs2017_Chapter_High-PerformanceLiquidChromato.pdf,2
Reuter-Rohde2015_Chapter_CoordinationAndIntegration.pdf,2
Rheinberg-Engeser2018_Chapter_IntrinsicMotivationAndFlow.pdf,2
Lee2012_Chapter_Orientations.pdf,2
Lee2012_Chapter_RiemannianMetrics.pdf,2
Fulton-Harris2004_Chapter_RepresentationsOfMathfrakUDAnd.pdf,2
Fulton-Harris2004_Chapter_RepresentationsOfsl3ℂPartIIMai.pdf,2
Kay2006_Chapter_DiscreteN-DimensionalRandomVar.pdf,2
Ringel-Kantelhardt2019_Chapter_AnteriorCervicalSubaxialTreatm.pdf,2
Ritter2014_Chapter_CognitionHumanComputerCommunic.pdf,2
Pitt-Francis-Whiteley2017_Chapter_BlocksFunctionsAndReferenceVar.pdf,2
Pitt-Francis-Whiteley2017_Chapter_GettingStarted.pdf,2
2018_Bookmatter_QuantumMechanicsForPedestrians_4.pdf,2
2018_Bookmatter_StrategicHumanResourceManageme_2.pdf,2
Zentes2017_Chapter_StoreLocationTradingAreaAnalys.pdf,2
Zheng-Yuan2017_Chapter_ImplementationOfLocalStochasti.pdf,2
Zimmerman-Mason2017_Chapter_WhyZombieZombiePopCultureToImp.pdf,2
Zitnik2016_Chapter_NorepinephrineAndSynapticTrans.pdf,2
Garfinkel2017_Chapter_NonequilibriumDynamicsOscillat.pdf,2
2019_Bookmatter_OptimizationOfProcessFlowsheet.pdf,2
Moukalled2016_Chapter_TheFiniteVolumeMeshInOpenFOAMA.pdf,2
Moukalled2016_Chapter_TurbulenceModeling.pdf,2
Zack2018_Chapter_EthnicityAndRelatedFormsOfRace.pdf,2
Ehmoser-Sinner-Tan2018_Chapter_TheTools.pdf,2
Zweifel2017_Chapter_Introduction.pdf,2
Bes2012_Chapter_Introduction.pdf,2
Bes2012_Chapter_TheHeisenbergRealizationOfQuan.pdf,2
Bewersdorf2006_Chapter_4PiMicroscopy.pdf,2
2013_Bookmatter_PrinciplesOfMusicalAcoustics_2.pdf,2
2013_Bookmatter_PrinciplesOfPhysics_7.pdf,2
2013_Bookmatter_ProbabilityTheory_2.pdf,2
2017_Bookmatter_MechanicsAndThermodynamics.pdf,2
2016_Bookmatter_EvolutionaryThinkingInMedicine_7.pdf,2
2016_Bookmatter_FundamentalsOfStructuralEngine.pdf,2
Andrzejewski2019_Chapter_TransformativeMixedMethodsAMis.pdf,2
Angeles2014_Chapter_Erratum.pdf,2
Angeles2014_Chapter_KinetostaticsOfSerialRobots.pdf,2
Angeles2014_Chapter_TrajectoryPlanningContinuous-P.pdf,2
Angeles2014_Chapter_TrajectoryPlanningPick-and-Pla.pdf,2
Boria2017_Chapter_TheRoleOfTaxationInTheEULegalS.pdf,2
Borovkov2013_Chapter_CharacteristicFunctions.pdf,2
Kippenhahn2012_Chapter_EvolutionThroughHeliumBurningL.pdf,2
Kippenhahn2012_Chapter_Ionization.pdf,2
Bass2015_Chapter_CardiacSeptalDefectsTreatmentV.pdf,2
Lasia2014_Chapter_ConditionsForObtainingGoodImpe.pdf,2
DaPoian-Castanho2015_Chapter_IntroductionToMetabolism.pdf,2
Sumathi2015_Chapter_Introduction.pdf,2
2018_Bookmatter_AppliedBioinformatics.pdf,2
2018_Bookmatter_ArcGISForEnvironmentalAndWater.pdf,2
Williams-Carter1996_Chapter_MicroanalysisWithIonization-Lo.pdf,2
Grafakos2014_Chapter_SingularIntegralsOfConvolution.pdf,2
Grayson2019_Chapter_BeyondBPTheGulfOfMexicoDeepwat.pdf,2
Grigoras2017_Chapter_ElectricalEnergyConsumptionFor.pdf,2
2013_Bookmatter_ConciseGuideToDatabases_5.pdf,2
2013_Bookmatter_EngineeringMechanics1_2.pdf,2
2013_Bookmatter_EssentialAstrophysics.pdf,2
2013_Bookmatter_EssentialAstrophysics_2.pdf,2
Szeliski2011_Chapter_ImageStitching.pdf,2
Lütkepohl2005_Chapter_EstimationOfVARMAModels.pdf,2
Lütkepohl2005_Chapter_FittingFiniteOrderVARModelsToI.pdf,2
Mosher-Trantham2017_Chapter_Sparging.pdf,2
Bjørn-Hauschild2018_Chapter_CradleToCradleAndLCA.pdf,2
Bjørn2018_Chapter_GoalDefinition.pdf,2
Bjørn2018_Chapter_ReportTemplate.pdf,2
Black2014_Chapter_BiotransformationEliminationAn.pdf,2
Burger-Burge2016_Chapter_TheDiscreteFourierTransformIn2.pdf,2
Busch2018_Chapter_PowerMotivation.pdf,2
Bush-Peterson2013_Chapter_ParentChildRelationshipsInDive.pdf,2
Butera-Buchs2019_Chapter_SocialInterdependenceAndThePro.pdf,2
Bürklin2019_Chapter_WornWearBetterThanNewHowPatago.pdf,2
2005_Bookmatter_NewIntroductionToMultipleTimeS.pdf,2
2005_Bookmatter_NewIntroductionToMultipleTimeS_3.pdf,2
2005_Bookmatter_SocialAnxietyAndSocialPhobiaIn.pdf,2
Lane-Pritzker2018_Chapter_UnderstandingAndRaisingResourc.pdf,2
Lang2002_Chapter_AlgebraicExtensions.pdf,2
Frisch2011_Chapter_PlateTectonicsAndMountainBuild.pdf,2
Chivers-Sleightholme2018_Chapter_IntroductionToProgrammingLangu.pdf,2
2017_Book_TeachingMedicineAndMedicalEthi.pdf,2
2017_Book_TheSeaFloor.pdf,2
Verruijt2018_Chapter_Flamant.pdf,2
Verruijt2018_Chapter_Flotation.pdf,2
Gross2017_Chapter_ElectrosprayIonization.pdf,2
Gross2017_Chapter_Instrumentation.pdf,2
Cheng-Tracy2014_Chapter_TowardAUnifiedScienceOfHierarc.pdf,2
Cheng2006_Chapter_InteractionOfLightWithBotanica.pdf,2
Petralia-Padhani2017_Chapter_One-StepSystemicStagingForPati.pdf,2
James2013_Chapter_ResamplingMethods.pdf,2
James2013_Chapter_SupportVectorMachines.pdf,2
Radi-Rasmussen2013_Chapter_SourcesOfMagneticField.pdf,2
Radi-Rasmussen2013_Chapter_WorkEnergyAndPower.pdf,2
Rast2018_Chapter_TheoryOfConcepts.pdf,2
Shortliffe2014_Chapter_BiomedicalInformaticsTheScienc.pdf,2
Shukla2018_Chapter_Case7PatanjaliTheBlackSwan.pdf,2
Sica2001_Chapter_WeberianTheoryTodayThePublicFa.pdf,2
Silchenko2019_Chapter_TheSecondLifeOfFoodWhenSocialM.pdf,2
Lewis2016_Chapter_ConventionAnExcerptOnCoordinat.pdf,2
Lewis2016_Chapter_ElusiveKnowledge.pdf,2
Li2014_Chapter_ATasteOfMultimedia.pdf,2
Li2014_Chapter_BasicVideoCompressionTechnique.pdf,2
Ivanov2019_Chapter_InventoryManagement.pdf,2
Ivanov2019_Chapter_LayoutPlanning.pdf,2
Heiberger-Holland2015_Chapter_IntroductionAndMotivation.pdf,2
Heiberger-Holland2015_Chapter_LinearRegressionByLeastSquares.pdf,2
Heiberger-Holland2015_Chapter_MultipleComparisons.pdf,2
Johansson2016_Chapter_Explanations.pdf,2
Cleophas-Zwinderman2016_Chapter_PairedContinuousDataAnalysisWi.pdf,2
North-Kumta2018_Chapter_ContextSpecificKnowledgeManage.pdf,2
Joas-Beckert2001_Chapter_ActionTheory.pdf,2
Kendal-Diug2017_Chapter_IntroductionTheUseOfPopularCul.pdf,2
2013_Book_Logistics.pdf,2
2013_Book_PharmaceuticalBiotechnology.pdf,2
Drisko-Grady2019_Chapter_GabrielleAYoungWomanInPainWhoI.pdf,2
Drisko-Grady2019_Chapter_JenniferAYoungHomelessWomanWho.pdf,2
Drisko-Grady2019_Chapter_JinA16-Year-OldKorean-American.pdf,2
Drisko-Grady2019_Chapter_NewmanAndLorettaParentsOfArthu.pdf,2
Becker-Litell2017_Chapter_AcuteRespiratoryFailureNIVImpl.pdf,2
Bennett-Gilbert2017_Chapter_LinkingLandscapesAndMetacommun.pdf,2
2008_Book_ComputationalGeometry.pdf,2
2008_Book_GroupTheory.pdf,2
2008_Book_IntroductoryStatisticsWithR.pdf,2
Sokan-Teaster2016_Chapter_AnOverviewOfAgingAndMistreatme.pdf,2
Soltanifar2016_Chapter_CorporateEnterpreneurshipAndTr.pdf,2
2016_Bookmatter_APrimerOnScientificProgramming_2.pdf,2
2016_Bookmatter_BasicConceptsInComputationalPh_4.pdf,2
2016_Bookmatter_BrownianMotionMartingalesAndSt.pdf,2
2016_Bookmatter_BusinessStatisticsForCompetiti.pdf,2
2018_Bookmatter_PlantAnatomy_6.pdf,2
2018_Bookmatter_PlantPhysiologyDevelopmentAndM.pdf,2
Cho-Nielsen2017_Chapter_PhosphorusDeterminationByMurph.pdf,2
Ogihara2018_Chapter_OnlineAndRecursiveAlgorithms.pdf,2
2008_Bookmatter_DatabaseMarketing_4.pdf,2
2008_Bookmatter_DatabaseMarketing_5.pdf,2
2008_Bookmatter_DatabaseMarketing_8.pdf,2
Johnson2006_Chapter_PracticalConsiderationsInTheSe.pdf,2
Pade2018_Chapter_One-DimensionalPiecewise-Const.pdf,2
Pade2018_Chapter_TheHarmonicOscillator.pdf,2
Cleophas-Zwinderman2015_Chapter_VarianceComponentsForAssessing.pdf,2
2016_Bookmatter_HandbookOfLGBTElders_8.pdf,2
2016_Bookmatter_IntroductionToPlasmaPhysicsAnd_2.pdf,2
Brackney2018_Chapter_TheOpenStudioSoftwareDevelopme.pdf,2
Williams-Carter2009_Chapter_ProcessingAndQuantifyingImages.pdf,2
Chawla2012_Chapter_CarbonFiberCarbonMatrixComposi.pdf,2
Chawla2012_Chapter_CeramicMatrixComposites.pdf,2
Chawla2012_Chapter_MetalMatrixComposites.pdf,2
2014_Bookmatter_FundamentalsOfRoboticMechanica.pdf,2
2014_Book_EngineeringFlowAndHeatExchange.pdf,2
2014_Book_EssentialsOfFoodScience.pdf,2
Oberguggenberger-Ostermann2018_Chapter_SystemsOfDifferentialEquations.pdf,2
Vogt2017_Chapter_StoichiometryAndChemicalReacti.pdf,2
Tyl-Ismail2017_Chapter_PreparationOfReagentsAndBuffer.pdf,2
Friedman-Elhadad2014_Chapter_NaturalLanguageProcessingInHea.pdf,2
Friedman2015_Chapter_Erratum.pdf,2
2013_Book_ComputationalPhysics.pdf,2
Paar-Pelzl2010_Chapter_HashFunctions.pdf,2
Peters2015_Chapter_FiniteGamesWithIncompleteInfor.pdf,2
Platzer2018_Chapter_DifferentialEquationsDomains.pdf,2
Platzer2018_Chapter_VirtualSubstitutionRealArithme.pdf,2
Roussak-Gesser2013_Chapter_Epilogue.pdf,2
Neusser2016_Chapter_Introduction.pdf,2
NMakarov2016_Chapter_ElectronicDiodeAndDiodeCircuit.pdf,2
Bacciotti2019_Chapter_ExternalStability.pdf,2
Bacciotti2019_Chapter_Stabilization.pdf,2
Bacciotti2019_Chapter_UnforcedLinearSystems.pdf,2
2017_Bookmatter_EnergyHarvestingAndEnergyEffic_2.pdf,2
Olver-Shakiban2018_Chapter_Equilibrium.pdf,2
Marin-Robert2014_Chapter_TimeSeries.pdf,2
Martina-Sekerková2016_Chapter_UnipolarBrushCells.pdf,2
Martinsen-Lohr2015_Chapter_CardiacDevelopment.pdf,2
Hunt2018_Chapter_ScalaMethods.pdf,2
Hunt2018_Chapter_SlickFunctionalRelationalMappi.pdf,2
2019_Bookmatter_SpineSurgery.pdf,2
Erickson2019_Chapter_AkureyriOnTheVergeCarbonNeutra.pdf,2
Wakefield2013_Chapter_LinearModels.pdf,2
LaMeres2019_Chapter_ModelingCounters.pdf,2
LaMeres2019_Chapter_ModelingMemory_2.pdf,2
Marcus-Jacobson2003_Chapter_ProblemSolvingPartIVDiseasesOf.pdf,2
Diván-SánchezReynoso2020_Chapter_AnArchitectureForTheReal-TimeD.pdf,2
Dixon-McLaren2009_Chapter_Duricrusts.pdf,2
DAdamo2018_Chapter_GhostsAndShadesAndPlaceEmpathe.pdf,2
DAdamo2018_Chapter_HowNotToThinkLikeDanteAlighier.pdf,2
Dekking2005_Chapter_TheT-TesT.pdf,2
Daepp-Gorkin2011_Chapter_OperationsOnSets.pdf,2
Daepp-Gorkin2011_Chapter_Relations.pdf,2
Daepp-Gorkin2011_Chapter_Sequences.pdf,2
Daepp-Gorkin2011_Chapter_SetNotationAndQuantifiers.pdf,2
2014_Bookmatter_MetabolismOfHumanDiseases_3.pdf,2
2009_Chapter_CoffeeTeaCocoa.pdf,2
LaMeres2017_Chapter_ProgrammableLogic_2.pdf,2
2017_Bookmatter_IntroductionToLogicCircuitsLog_2.pdf,2
Demtröder2017_Chapter_SystemsOfPointMassesCollisions.pdf,2
Demtröder2017_Chapter_Thermodynamics.pdf,2
Deshpande2019_Chapter_UseOfSocialMarketingToImproveS.pdf,2
DeSwart2018_Chapter_ApplicationsPrologRelationalDa.pdf,2
DeSwart2018_Chapter_ArithmeticGödelSIncompleteness.pdf,2
Matsushita2014_Chapter_ElectrostaticField.pdf,2
Matsushita2014_Chapter_Superconductors.pdf,2
Bayerl2019_Chapter_SurgicalTreatmentOptionsAtTheS.pdf,2
Bebenroth-Bartnik2018_Chapter_Case4JapaneseCrossBorderMAAndG.pdf,2
Macchi2017_Chapter_Chapter11ElectromagneticWavesI.pdf,2
Aggarwal2016_Chapter_Attack-ResistantRecommenderSys.pdf,2
Gibson2010_Chapter_DesignForAdditiveManufacturing.pdf,2
Corke2017_Chapter_UsingMultipleImages.pdf,2
Cowpertwait-Metcalfe2009_Chapter_BasicStochasticModels.pdf,2
Hernández-Guzmán-Silva-Ortigoza2019_Chapter_ControlOfAFurutaPendulum.pdf,2
Eterno-Silverman2018_Chapter_CorruptionAndFraudInPolicing.pdf,2
Everly-Lating2013_Chapter_Meditation.pdf,2
Segers2016_Chapter_Introduction.pdf,2
Kirby2017_Chapter_HeterogeneityInEcosystemServic.pdf,2
Kizza2017_Chapter_ComputerNetworkSecurityFundame.pdf,2
VanEemeren2018_Chapter_PrototypicalArgumentativePatte.pdf,2
VanLooy2016_Chapter_Introduction.pdf,2
Bleidorn2017_Chapter_AssemblyAndDataQuality.pdf,2
Bleidorn2017_Chapter_OrganelleGenomesAndEndosymbion.pdf,2
Waselkov2009_Chapter_FrenchColonialArchaeology.pdf,2
Wasserman2004_Chapter_Classification.pdf,2
2015_Bookmatter_EngineeringElectromagnetics.pdf,2
Cleophas-Zwinderman2015_Chapter_OptimalScalingOfHigh-Sensitivi.pdf,2
Weisburd-Britt2014_Chapter_SpecialTopicsConfidenceInterva.pdf,2
2008_Chapter_SpaceGroupsInRealSpace.pdf,2
2008_Chapter_TimeReversalSymmetry.pdf,2
Lee2018_Chapter_TheIntegersAndModularArithmeti.pdf,2
Lee2018_Chapter_TheSylowTheorems.pdf,2
LeeDecker2009_Chapter_PreparingForAnAfterlifeOnEarth.pdf,2
Lefrou2012_Chapter_BasicNotions.pdf,2
Lefrou2012_Chapter_CurrentFlowANon-equilibriumPro.pdf,2
Exum-Bouffard2010_Chapter_TestingTheoriesOfCriminalDecis.pdf,2
Mendoza-Foundas2008_Chapter_TheSpinalCordAndDescendingTrac.pdf,2
2014_Bookmatter_CalculusWithApplications_2.pdf,2
Hartmann2013_Chapter_SoundIntensity.pdf,2
Malthe-Sorenssen2015_Chapter_ForcesInTwoAndThreeDimensions.pdf,2
